2025-04-17 13:07:09,95.1,68.5
2025-04-17 13:07:14,95.3,75.7
2025-04-17 13:07:19,97.0,73.8
2025-04-17 13:07:24,99.8,59.8
2025-04-17 13:07:28,96.1,83.2
2025-04-17 13:07:33,97.9,63.3
2025-04-17 13:07:38,95.4,61.8
2025-04-17 13:07:42,97.6,62.0
2025-04-17 13:07:47,97.3,69.7
2025-04-17 13:07:52,98.6,67.7
2025-04-17 13:07:57,97.1,69.1
2025-04-17 13:08:01,97.3,59.9
2025-04-17 13:08:06,96.5,67.3
2025-04-17 13:08:11,99.3,61.8
2025-04-17 13:08:16,95.9,71.1
2025-04-17 13:08:20,99.2,56.1
2025-04-17 13:08:25,97.9,70.6
2025-04-17 13:08:30,97.6,60.2
2025-04-17 13:08:34,95.2,64.8
2025-04-17 13:08:39,97.8,63.4
2025-04-17 13:08:44,98.7,76.8
2025-04-17 13:08:49,97.5,69.3
2025-04-17 13:08:53,97.3,68.1
2025-04-17 13:08:58,97.7,65.7
2025-04-17 13:09:03,95.7,76.2
2025-04-17 13:09:08,97.9,66.7
2025-04-17 13:09:12,98.0,69.8
2025-04-17 13:09:17,98.7,67.9
2025-04-17 13:09:22,97.3,64.4
2025-04-17 13:09:27,98.1,64.5
2025-04-17 13:09:31,98.4,67.1
2025-04-17 13:09:36,97.9,74.6
2025-04-17 13:09:41,97.7,67.7
2025-04-17 13:09:46,97.3,61.0
2025-04-17 13:09:50,95.5,74.5
2025-04-17 13:09:55,101.1,57.7
2025-04-17 13:10:00,98.0,66.1
2025-04-17 13:10:05,100.4,69.5
2025-04-17 13:10:09,97.2,75.2
2025-04-17 13:10:14,97.7,73.8
2025-04-17 13:10:19,97.9,69.4
2025-04-17 13:10:23,96.5,69.7
2025-04-17 13:10:28,98.1,76.4
2025-04-17 13:10:33,96.8,70.4
2025-04-17 13:10:38,97.7,65.1
2025-04-17 13:10:42,97.0,75.3
2025-04-17 13:10:47,96.8,62.3
2025-04-17 13:10:52,97.2,76.2
2025-04-17 13:10:56,98.0,63.4
2025-04-17 13:11:01,95.4,75.6
2025-04-17 13:11:06,97.7,73.1
2025-04-17 13:11:11,98.6,67.6
